Loss
7.3954267501831055
6.5217976570129395
5.090237140655518
3.5073788166046143
2.8413596153259277
2.490163564682007
2.584425926208496
2.754662275314331
2.6076931953430176
2.4272117614746094
2.8233883380889893
2.5434367656707764
2.4337475299835205
2.518843412399292
2.567267894744873
2.470942974090576
2.5868911743164062
2.4759671688079834
2.566915988922119
2.5859148502349854
2.4586496353149414
2.4838368892669678
2.510620594024658
2.4934256076812744
2.401142120361328
2.3439786434173584
2.335991859436035
2.4750447273254395
2.380972385406494
2.502401351928711
2.242541551589966
2.445798397064209
2.327805995941162
2.3573853969573975
2.5021326541900635
2.526074171066284
2.245542287826538
2.3571879863739014
2.183290958404541
2.375438928604126
2.356171131134033
2.296703577041626
2.5819973945617676
2.198850393295288
2.1767356395721436
2.338627815246582
2.178297996520996
2.1857786178588867
2.2110719680786133
2.2714223861694336
2.2621164321899414
2.2602338790893555
2.2564239501953125
2.268012523651123
2.296487331390381
2.173199415206909
2.2136142253875732
2.3733644485473633
2.193220615386963
2.2835919857025146
2.1322648525238037
2.1555209159851074
2.2997381687164307
2.405583620071411
2.002866744995117
2.191777229309082
2.1738131046295166
2.158198833465576
2.216444253921509
2.139692783355713
2.332754611968994
2.0634536743164062
2.1682443618774414
2.256077527999878
2.1811041831970215
2.1139755249023438
2.117607593536377
2.2940571308135986
2.1586523056030273
2.3093674182891846
2.140197277069092
2.0575733184814453
2.250018358230591
2.1761276721954346
2.1377151012420654
2.126979112625122
2.1377317905426025
2.1065194606781006
2.1186797618865967
2.1630353927612305
1.9923980236053467
2.3311386108398438
2.148815631866455
2.3360939025878906
2.1829495429992676
2.18072509765625
2.0430941581726074
2.3922126293182373
2.178081750869751
1.9598215818405151
2.1011924743652344
1.9060008525848389
2.0080554485321045
2.1292724609375
2.2471232414245605
2.148831367492676
2.0130245685577393
1.9950616359710693
2.2353901863098145
2.003770589828491
1.9928475618362427
2.017385244369507
2.039781093597412
1.987073302268982
2.141171455383301
2.084066390991211
1.9332560300827026
2.1133129596710205
1.9748367071151733
2.0272645950317383
1.9811242818832397
1.9619687795639038
2.016005277633667
2.0182557106018066
2.0680437088012695
1.9243258237838745
2.05716872215271
2.0808985233306885
1.919066071510315
1.9720613956451416
2.035276174545288
1.9892246723175049
2.020052433013916
2.002485513687134
1.8661344051361084
2.0435233116149902
1.8361672163009644
1.9688849449157715
2.1106224060058594
2.0157017707824707
1.9607994556427002
1.9561607837677002
1.9105247259140015
1.872493028640747
2.016685962677002
1.8814868927001953
1.811967372894287
1.860007882118225
1.9460053443908691
2.0083768367767334
1.9808379411697388
1.948585033416748
2.0376474857330322
1.9476473331451416
1.9748519659042358
2.002748966217041
1.8537352085113525
1.8728141784667969
1.9777116775512695
1.9206864833831787
1.9847652912139893
2.0037856101989746
1.764258861541748
1.932741641998291
1.9817962646484375
1.9399352073669434
1.9092785120010376
1.8128455877304077
2.0404908657073975
1.8190340995788574
1.9500617980957031
1.911005973815918
1.9220830202102661
1.991480827331543
2.0799269676208496
1.7936732769012451
1.8333879709243774
1.9960356950759888
1.8094332218170166
1.799006462097168
2.2416305541992188
1.962838888168335
1.7362816333770752
1.7912098169326782
2.0579051971435547
1.9110194444656372
2.052931308746338
